"","SampleId","PopId","SubPopId","K","run","variable","value"
"392","GOC080","GOC",NA,"K = 2",8,"Cluster1",1e-05
"393","GOC082","GOC",NA,"K = 2",8,"Cluster1",1e-05
"394","GOC086","GOC",NA,"K = 2",8,"Cluster1",1e-05
"395","GOC091","GOC",NA,"K = 2",8,"Cluster1",1e-05
"396","GOC100","GOC",NA,"K = 2",8,"Cluster1",1e-05
"397","GOC111","GOC",NA,"K = 2",8,"Cluster1",1e-05
"398","GOC112","GOC",NA,"K = 2",8,"Cluster1",1e-05
"399","GOC116","GOC",NA,"K = 2",8,"Cluster1",1e-05
"400","GOC125","GOC",NA,"K = 2",8,"Cluster1",1e-05
"401","ENPAK19","ENP","AK","K = 2",9,"Cluster1",0.99999
"402","ENPAK20","ENP","AK","K = 2",9,"Cluster1",0.99999
"403","ENPAK21","ENP","AK","K = 2",9,"Cluster1",0.993826
"404","ENPAK22","ENP","AK","K = 2",9,"Cluster1",0.990212
"405","ENPAK23","ENP","AK","K = 2",9,"Cluster1",0.99999
"406","ENPAK24","ENP","AK","K = 2",9,"Cluster1",0.997355
"407","ENPAK25","ENP","AK","K = 2",9,"Cluster1",0.99999
"408","ENPAK26","ENP","AK","K = 2",9,"Cluster1",0.99999
"409","ENPAK27","ENP","AK","K = 2",9,"Cluster1",0.99999
"410","ENPAK28","ENP","AK","K = 2",9,"Cluster1",0.990828
"411","ENPAK29","ENP","AK","K = 2",9,"Cluster1",0.999605
"412","ENPAK30","ENP","AK","K = 2",9,"Cluster1",0.99999
"413","ENPBC16","ENP","BC","K = 2",9,"Cluster1",0.991832
"414","ENPBC17","ENP","BC","K = 2",9,"Cluster1",0.989213
"415","ENPBC18","ENP","BC","K = 2",9,"Cluster1",0.99999
"416","ENPCA01","ENP","CA","K = 2",9,"Cluster1",0.740749
"417","ENPCA02","ENP","CA","K = 2",9,"Cluster1",0.989524
"418","ENPCA03","ENP","CA","K = 2",9,"Cluster1",0.99999
"419","ENPCA04","ENP","CA","K = 2",9,"Cluster1",0.939498
"420","ENPCA05","ENP","CA","K = 2",9,"Cluster1",0.932266
"421","ENPCA06","ENP","CA","K = 2",9,"Cluster1",0.99999
"422","ENPCA07","ENP","CA","K = 2",9,"Cluster1",0.99568
"423","ENPCA08","ENP","CA","K = 2",9,"Cluster1",0.985291
"424","ENPCA09","ENP","CA","K = 2",9,"Cluster1",0.521314
"425","ENPOR10","ENP","OR","K = 2",9,"Cluster1",0.995166
"426","ENPOR11","ENP","OR","K = 2",9,"Cluster1",0.988155
"427","ENPOR12","ENP","OR","K = 2",9,"Cluster1",0.99999
"428","ENPOR13","ENP","OR","K = 2",9,"Cluster1",0.99999
"429","ENPWA14","ENP","WA","K = 2",9,"Cluster1",0.99999
"430","ENPWA15","ENP","WA","K = 2",9,"Cluster1",0.991278
"431","GOC002","GOC",NA,"K = 2",9,"Cluster1",1e-05
"432","GOC006","GOC",NA,"K = 2",9,"Cluster1",1e-05
"433","GOC010","GOC",NA,"K = 2",9,"Cluster1",0.531236
"434","GOC025","GOC",NA,"K = 2",9,"Cluster1",1e-05
"435","GOC038","GOC",NA,"K = 2",9,"Cluster1",1e-05
"436","GOC050","GOC",NA,"K = 2",9,"Cluster1",1e-05
"437","GOC053","GOC",NA,"K = 2",9,"Cluster1",1e-05
"438","GOC063","GOC",NA,"K = 2",9,"Cluster1",1e-05
"439","GOC068","GOC",NA,"K = 2",9,"Cluster1",1e-05
"440","GOC071","GOC",NA,"K = 2",9,"Cluster1",1e-05
"441","GOC077","GOC",NA,"K = 2",9,"Cluster1",1e-05
"442","GOC080","GOC",NA,"K = 2",9,"Cluster1",1e-05
"443","GOC082","GOC",NA,"K = 2",9,"Cluster1",1e-05
"444","GOC086","GOC",NA,"K = 2",9,"Cluster1",1e-05
"445","GOC091","GOC",NA,"K = 2",9,"Cluster1",1e-05
"446","GOC100","GOC",NA,"K = 2",9,"Cluster1",1e-05
"447","GOC111","GOC",NA,"K = 2",9,"Cluster1",1e-05
"448","GOC112","GOC",NA,"K = 2",9,"Cluster1",1e-05
"449","GOC116","GOC",NA,"K = 2",9,"Cluster1",1e-05
"450","GOC125","GOC",NA,"K = 2",9,"Cluster1",1e-05
"451","ENPAK19","ENP","AK","K = 2",10,"Cluster1",1e-05
"452","ENPAK20","ENP","AK","K = 2",10,"Cluster1",1e-05
"453","ENPAK21","ENP","AK","K = 2",10,"Cluster1",0.006161
"454","ENPAK22","ENP","AK","K = 2",10,"Cluster1",0.009775
"455","ENPAK23","ENP","AK","K = 2",10,"Cluster1",1e-05
"456","ENPAK24","ENP","AK","K = 2",10,"Cluster1",0.002632
"457","ENPAK25","ENP","AK","K = 2",10,"Cluster1",1e-05
"458","ENPAK26","ENP","AK","K = 2",10,"Cluster1",1e-05
"459","ENPAK27","ENP","AK","K = 2",10,"Cluster1",1e-05
"460","ENPAK28","ENP","AK","K = 2",10,"Cluster1",0.009157
"461","ENPAK29","ENP","AK","K = 2",10,"Cluster1",0.000383
"462","ENPAK30","ENP","AK","K = 2",10,"Cluster1",1e-05
"463","ENPBC16","ENP","BC","K = 2",10,"Cluster1",0.008157
"464","ENPBC17","ENP","BC","K = 2",10,"Cluster1",0.010772
"465","ENPBC18","ENP","BC","K = 2",10,"Cluster1",1e-05
"466","ENPCA01","ENP","CA","K = 2",10,"Cluster1",0.259243
"467","ENPCA02","ENP","CA","K = 2",10,"Cluster1",0.010463
"468","ENPCA03","ENP","CA","K = 2",10,"Cluster1",1e-05
"469","ENPCA04","ENP","CA","K = 2",10,"Cluster1",0.060492
"470","ENPCA05","ENP","CA","K = 2",10,"Cluster1",0.067723
"471","ENPCA06","ENP","CA","K = 2",10,"Cluster1",1e-05
"472","ENPCA07","ENP","CA","K = 2",10,"Cluster1",0.004308
"473","ENPCA08","ENP","CA","K = 2",10,"Cluster1",0.014697
"474","ENPCA09","ENP","CA","K = 2",10,"Cluster1",0.478681
"475","ENPOR10","ENP","OR","K = 2",10,"Cluster1",0.004822
"476","ENPOR11","ENP","OR","K = 2",10,"Cluster1",0.011833
"477","ENPOR12","ENP","OR","K = 2",10,"Cluster1",1e-05
"478","ENPOR13","ENP","OR","K = 2",10,"Cluster1",1e-05
"479","ENPWA14","ENP","WA","K = 2",10,"Cluster1",1e-05
"480","ENPWA15","ENP","WA","K = 2",10,"Cluster1",0.008708
"481","GOC002","GOC",NA,"K = 2",10,"Cluster1",0.99999
"482","GOC006","GOC",NA,"K = 2",10,"Cluster1",0.99999
"483","GOC010","GOC",NA,"K = 2",10,"Cluster1",0.468758
"484","GOC025","GOC",NA,"K = 2",10,"Cluster1",0.99999
"485","GOC038","GOC",NA,"K = 2",10,"Cluster1",0.99999
"486","GOC050","GOC",NA,"K = 2",10,"Cluster1",0.99999
"487","GOC053","GOC",NA,"K = 2",10,"Cluster1",0.99999
"488","GOC063","GOC",NA,"K = 2",10,"Cluster1",0.99999
"489","GOC068","GOC",NA,"K = 2",10,"Cluster1",0.99999
"490","GOC071","GOC",NA,"K = 2",10,"Cluster1",0.99999
"491","GOC077","GOC",NA,"K = 2",10,"Cluster1",0.99999
"492","GOC080","GOC",NA,"K = 2",10,"Cluster1",0.99999
"493","GOC082","GOC",NA,"K = 2",10,"Cluster1",0.99999
"494","GOC086","GOC",NA,"K = 2",10,"Cluster1",0.99999
"495","GOC091","GOC",NA,"K = 2",10,"Cluster1",0.99999
"496","GOC100","GOC",NA,"K = 2",10,"Cluster1",0.99999
"497","GOC111","GOC",NA,"K = 2",10,"Cluster1",0.99999
"498","GOC112","GOC",NA,"K = 2",10,"Cluster1",0.99999
"499","GOC116","GOC",NA,"K = 2",10,"Cluster1",0.99999
"500","GOC125","GOC",NA,"K = 2",10,"Cluster1",0.99999
"501","ENPAK19","ENP","AK","K = 2",1,"Cluster2",1e-05
"502","ENPAK20","ENP","AK","K = 2",1,"Cluster2",1e-05
"503","ENPAK21","ENP","AK","K = 2",1,"Cluster2",0.006183
"504","ENPAK22","ENP","AK","K = 2",1,"Cluster2",0.009797
"505","ENPAK23","ENP","AK","K = 2",1,"Cluster2",1e-05
"506","ENPAK24","ENP","AK","K = 2",1,"Cluster2",0.002654
"507","ENPAK25","ENP","AK","K = 2",1,"Cluster2",1e-05
"508","ENPAK26","ENP","AK","K = 2",1,"Cluster2",1e-05
"509","ENPAK27","ENP","AK","K = 2",1,"Cluster2",1e-05
"510","ENPAK28","ENP","AK","K = 2",1,"Cluster2",0.00918
"511","ENPAK29","ENP","AK","K = 2",1,"Cluster2",0.000404
"512","ENPAK30","ENP","AK","K = 2",1,"Cluster2",1e-05
"513","ENPBC16","ENP","BC","K = 2",1,"Cluster2",0.008177
"514","ENPBC17","ENP","BC","K = 2",1,"Cluster2",0.010791
"515","ENPBC18","ENP","BC","K = 2",1,"Cluster2",1e-05
"516","ENPCA01","ENP","CA","K = 2",1,"Cluster2",0.259256
"517","ENPCA02","ENP","CA","K = 2",1,"Cluster2",0.010482
"518","ENPCA03","ENP","CA","K = 2",1,"Cluster2",1e-05
"519","ENPCA04","ENP","CA","K = 2",1,"Cluster2",0.060509
"520","ENPCA05","ENP","CA","K = 2",1,"Cluster2",0.067741
"521","ENPCA06","ENP","CA","K = 2",1,"Cluster2",1e-05
"522","ENPCA07","ENP","CA","K = 2",1,"Cluster2",0.004329
"523","ENPCA08","ENP","CA","K = 2",1,"Cluster2",0.014718
"524","ENPCA09","ENP","CA","K = 2",1,"Cluster2",0.47869
"525","ENPOR10","ENP","OR","K = 2",1,"Cluster2",0.004843
"526","ENPOR11","ENP","OR","K = 2",1,"Cluster2",0.011854
"527","ENPOR12","ENP","OR","K = 2",1,"Cluster2",1e-05
"528","ENPOR13","ENP","OR","K = 2",1,"Cluster2",1e-05
"529","ENPWA14","ENP","WA","K = 2",1,"Cluster2",1e-05
"530","ENPWA15","ENP","WA","K = 2",1,"Cluster2",0.008731
"531","GOC002","GOC",NA,"K = 2",1,"Cluster2",0.99999
"532","GOC006","GOC",NA,"K = 2",1,"Cluster2",0.99999
"533","GOC010","GOC",NA,"K = 2",1,"Cluster2",0.468768
"534","GOC025","GOC",NA,"K = 2",1,"Cluster2",0.99999
"535","GOC038","GOC",NA,"K = 2",1,"Cluster2",0.99999
"536","GOC050","GOC",NA,"K = 2",1,"Cluster2",0.99999
"537","GOC053","GOC",NA,"K = 2",1,"Cluster2",0.99999
"538","GOC063","GOC",NA,"K = 2",1,"Cluster2",0.99999
"539","GOC068","GOC",NA,"K = 2",1,"Cluster2",0.99999
"540","GOC071","GOC",NA,"K = 2",1,"Cluster2",0.99999
"541","GOC077","GOC",NA,"K = 2",1,"Cluster2",0.99999
"542","GOC080","GOC",NA,"K = 2",1,"Cluster2",0.99999
"543","GOC082","GOC",NA,"K = 2",1,"Cluster2",0.99999
"544","GOC086","GOC",NA,"K = 2",1,"Cluster2",0.99999
"545","GOC091","GOC",NA,"K = 2",1,"Cluster2",0.99999
"546","GOC100","GOC",NA,"K = 2",1,"Cluster2",0.99999
"547","GOC111","GOC",NA,"K = 2",1,"Cluster2",0.99999
"548","GOC112","GOC",NA,"K = 2",1,"Cluster2",0.99999
"549","GOC116","GOC",NA,"K = 2",1,"Cluster2",0.99999
"550","GOC125","GOC",NA,"K = 2",1,"Cluster2",0.99999
"551","ENPAK19","ENP","AK","K = 2",2,"Cluster2",1e-05
"552","ENPAK20","ENP","AK","K = 2",2,"Cluster2",1e-05
"553","ENPAK21","ENP","AK","K = 2",2,"Cluster2",0.006161
"554","ENPAK22","ENP","AK","K = 2",2,"Cluster2",0.009775
"555","ENPAK23","ENP","AK","K = 2",2,"Cluster2",1e-05
"556","ENPAK24","ENP","AK","K = 2",2,"Cluster2",0.002632
"557","ENPAK25","ENP","AK","K = 2",2,"Cluster2",1e-05
"558","ENPAK26","ENP","AK","K = 2",2,"Cluster2",1e-05
"559","ENPAK27","ENP","AK","K = 2",2,"Cluster2",1e-05
"560","ENPAK28","ENP","AK","K = 2",2,"Cluster2",0.009156
"561","ENPAK29","ENP","AK","K = 2",2,"Cluster2",0.000383
"562","ENPAK30","ENP","AK","K = 2",2,"Cluster2",1e-05
"563","ENPBC16","ENP","BC","K = 2",2,"Cluster2",0.008156
"564","ENPBC17","ENP","BC","K = 2",2,"Cluster2",0.010772
"565","ENPBC18","ENP","BC","K = 2",2,"Cluster2",1e-05
"566","ENPCA01","ENP","CA","K = 2",2,"Cluster2",0.259242
"567","ENPCA02","ENP","CA","K = 2",2,"Cluster2",0.010463
"568","ENPCA03","ENP","CA","K = 2",2,"Cluster2",1e-05
"569","ENPCA04","ENP","CA","K = 2",2,"Cluster2",0.060491
"570","ENPCA05","ENP","CA","K = 2",2,"Cluster2",0.067722
"571","ENPCA06","ENP","CA","K = 2",2,"Cluster2",1e-05
"572","ENPCA07","ENP","CA","K = 2",2,"Cluster2",0.004308
"573","ENPCA08","ENP","CA","K = 2",2,"Cluster2",0.014696
"574","ENPCA09","ENP","CA","K = 2",2,"Cluster2",0.47868
"575","ENPOR10","ENP","OR","K = 2",2,"Cluster2",0.004822
"576","ENPOR11","ENP","OR","K = 2",2,"Cluster2",0.011832
"577","ENPOR12","ENP","OR","K = 2",2,"Cluster2",1e-05
"578","ENPOR13","ENP","OR","K = 2",2,"Cluster2",1e-05
"579","ENPWA14","ENP","WA","K = 2",2,"Cluster2",1e-05
"580","ENPWA15","ENP","WA","K = 2",2,"Cluster2",0.008708
"581","GOC002","GOC",NA,"K = 2",2,"Cluster2",0.99999
"582","GOC006","GOC",NA,"K = 2",2,"Cluster2",0.99999
"583","GOC010","GOC",NA,"K = 2",2,"Cluster2",0.468758
"584","GOC025","GOC",NA,"K = 2",2,"Cluster2",0.99999
"585","GOC038","GOC",NA,"K = 2",2,"Cluster2",0.99999
"586","GOC050","GOC",NA,"K = 2",2,"Cluster2",0.99999
"587","GOC053","GOC",NA,"K = 2",2,"Cluster2",0.99999
"588","GOC063","GOC",NA,"K = 2",2,"Cluster2",0.99999
"589","GOC068","GOC",NA,"K = 2",2,"Cluster2",0.99999
"590","GOC071","GOC",NA,"K = 2",2,"Cluster2",0.99999
"591","GOC077","GOC",NA,"K = 2",2,"Cluster2",0.99999
"592","GOC080","GOC",NA,"K = 2",2,"Cluster2",0.99999
"593","GOC082","GOC",NA,"K = 2",2,"Cluster2",0.99999
"594","GOC086","GOC",NA,"K = 2",2,"Cluster2",0.99999
"595","GOC091","GOC",NA,"K = 2",2,"Cluster2",0.99999
"596","GOC100","GOC",NA,"K = 2",2,"Cluster2",0.99999
"597","GOC111","GOC",NA,"K = 2",2,"Cluster2",0.99999
"598","GOC112","GOC",NA,"K = 2",2,"Cluster2",0.99999
"599","GOC116","GOC",NA,"K = 2",2,"Cluster2",0.99999
"600","GOC125","GOC",NA,"K = 2",2,"Cluster2",0.99999
"601","ENPAK19","ENP","AK","K = 2",3,"Cluster2",0.99999
"602","ENPAK20","ENP","AK","K = 2",3,"Cluster2",0.99999
"603","ENPAK21","ENP","AK","K = 2",3,"Cluster2",0.993846
"604","ENPAK22","ENP","AK","K = 2",3,"Cluster2",0.990233
"605","ENPAK23","ENP","AK","K = 2",3,"Cluster2",0.99999
"606","ENPAK24","ENP","AK","K = 2",3,"Cluster2",0.997375
"607","ENPAK25","ENP","AK","K = 2",3,"Cluster2",0.99999
"608","ENPAK26","ENP","AK","K = 2",3,"Cluster2",0.99999
"609","ENPAK27","ENP","AK","K = 2",3,"Cluster2",0.99999
"610","ENPAK28","ENP","AK","K = 2",3,"Cluster2",0.990853
"611","ENPAK29","ENP","AK","K = 2",3,"Cluster2",0.999624
"612","ENPAK30","ENP","AK","K = 2",3,"Cluster2",0.99999
"613","ENPBC16","ENP","BC","K = 2",3,"Cluster2",0.991851
"614","ENPBC17","ENP","BC","K = 2",3,"Cluster2",0.989236
"615","ENPBC18","ENP","BC","K = 2",3,"Cluster2",0.99999
"616","ENPCA01","ENP","CA","K = 2",3,"Cluster2",0.740762
"617","ENPCA02","ENP","CA","K = 2",3,"Cluster2",0.989545
"618","ENPCA03","ENP","CA","K = 2",3,"Cluster2",0.99999
"619","ENPCA04","ENP","CA","K = 2",3,"Cluster2",0.939513
"620","ENPCA05","ENP","CA","K = 2",3,"Cluster2",0.932284
"621","ENPCA06","ENP","CA","K = 2",3,"Cluster2",0.99999
"622","ENPCA07","ENP","CA","K = 2",3,"Cluster2",0.995699
"623","ENPCA08","ENP","CA","K = 2",3,"Cluster2",0.98531
"624","ENPCA09","ENP","CA","K = 2",3,"Cluster2",0.521323
"625","ENPOR10","ENP","OR","K = 2",3,"Cluster2",0.995185
"626","ENPOR11","ENP","OR","K = 2",3,"Cluster2",0.988175
"627","ENPOR12","ENP","OR","K = 2",3,"Cluster2",0.99999
"628","ENPOR13","ENP","OR","K = 2",3,"Cluster2",0.99999
"629","ENPWA14","ENP","WA","K = 2",3,"Cluster2",0.99999
"630","ENPWA15","ENP","WA","K = 2",3,"Cluster2",0.991309
"631","GOC002","GOC",NA,"K = 2",3,"Cluster2",1e-05
"632","GOC006","GOC",NA,"K = 2",3,"Cluster2",1e-05
"633","GOC010","GOC",NA,"K = 2",3,"Cluster2",0.531246
"634","GOC025","GOC",NA,"K = 2",3,"Cluster2",1e-05
"635","GOC038","GOC",NA,"K = 2",3,"Cluster2",1e-05
"636","GOC050","GOC",NA,"K = 2",3,"Cluster2",1e-05
"637","GOC053","GOC",NA,"K = 2",3,"Cluster2",1e-05
"638","GOC063","GOC",NA,"K = 2",3,"Cluster2",1e-05
"639","GOC068","GOC",NA,"K = 2",3,"Cluster2",1e-05
"640","GOC071","GOC",NA,"K = 2",3,"Cluster2",1e-05
"641","GOC077","GOC",NA,"K = 2",3,"Cluster2",1e-05
"642","GOC080","GOC",NA,"K = 2",3,"Cluster2",1e-05
"643","GOC082","GOC",NA,"K = 2",3,"Cluster2",1e-05
"644","GOC086","GOC",NA,"K = 2",3,"Cluster2",1e-05
"645","GOC091","GOC",NA,"K = 2",3,"Cluster2",1e-05
"646","GOC100","GOC",NA,"K = 2",3,"Cluster2",1e-05
"647","GOC111","GOC",NA,"K = 2",3,"Cluster2",1e-05
"648","GOC112","GOC",NA,"K = 2",3,"Cluster2",1e-05
"649","GOC116","GOC",NA,"K = 2",3,"Cluster2",1e-05
"650","GOC125","GOC",NA,"K = 2",3,"Cluster2",1e-05
"651","ENPAK19","ENP","AK","K = 2",4,"Cluster2",1e-05
"652","ENPAK20","ENP","AK","K = 2",4,"Cluster2",1e-05
"653","ENPAK21","ENP","AK","K = 2",4,"Cluster2",0.00617
"654","ENPAK22","ENP","AK","K = 2",4,"Cluster2",0.009785
"655","ENPAK23","ENP","AK","K = 2",4,"Cluster2",1e-05
"656","ENPAK24","ENP","AK","K = 2",4,"Cluster2",0.00264
"657","ENPAK25","ENP","AK","K = 2",4,"Cluster2",1e-05
"658","ENPAK26","ENP","AK","K = 2",4,"Cluster2",1e-05
"659","ENPAK27","ENP","AK","K = 2",4,"Cluster2",1e-05
"660","ENPAK28","ENP","AK","K = 2",4,"Cluster2",0.009166
"661","ENPAK29","ENP","AK","K = 2",4,"Cluster2",0.000391
"662","ENPAK30","ENP","AK","K = 2",4,"Cluster2",1e-05
"663","ENPBC16","ENP","BC","K = 2",4,"Cluster2",0.008165
"664","ENPBC17","ENP","BC","K = 2",4,"Cluster2",0.010782
"665","ENPBC18","ENP","BC","K = 2",4,"Cluster2",1e-05
"666","ENPCA01","ENP","CA","K = 2",4,"Cluster2",0.259248
"667","ENPCA02","ENP","CA","K = 2",4,"Cluster2",0.010472
"668","ENPCA03","ENP","CA","K = 2",4,"Cluster2",1e-05
"669","ENPCA04","ENP","CA","K = 2",4,"Cluster2",0.060499
"670","ENPCA05","ENP","CA","K = 2",4,"Cluster2",0.06773
"671","ENPCA06","ENP","CA","K = 2",4,"Cluster2",1e-05
"672","ENPCA07","ENP","CA","K = 2",4,"Cluster2",0.004316
"673","ENPCA08","ENP","CA","K = 2",4,"Cluster2",0.014706
"674","ENPCA09","ENP","CA","K = 2",4,"Cluster2",0.478684
"675","ENPOR10","ENP","OR","K = 2",4,"Cluster2",0.004831
"676","ENPOR11","ENP","OR","K = 2",4,"Cluster2",0.011841
"677","ENPOR12","ENP","OR","K = 2",4,"Cluster2",1e-05
"678","ENPOR13","ENP","OR","K = 2",4,"Cluster2",1e-05
"679","ENPWA14","ENP","WA","K = 2",4,"Cluster2",1e-05
"680","ENPWA15","ENP","WA","K = 2",4,"Cluster2",0.008718
"681","GOC002","GOC",NA,"K = 2",4,"Cluster2",0.99999
"682","GOC006","GOC",NA,"K = 2",4,"Cluster2",0.99999
"683","GOC010","GOC",NA,"K = 2",4,"Cluster2",0.468762
"684","GOC025","GOC",NA,"K = 2",4,"Cluster2",0.99999
"685","GOC038","GOC",NA,"K = 2",4,"Cluster2",0.99999
"686","GOC050","GOC",NA,"K = 2",4,"Cluster2",0.99999
"687","GOC053","GOC",NA,"K = 2",4,"Cluster2",0.99999
"688","GOC063","GOC",NA,"K = 2",4,"Cluster2",0.99999
"689","GOC068","GOC",NA,"K = 2",4,"Cluster2",0.99999
"690","GOC071","GOC",NA,"K = 2",4,"Cluster2",0.99999
"691","GOC077","GOC",NA,"K = 2",4,"Cluster2",0.99999
"692","GOC080","GOC",NA,"K = 2",4,"Cluster2",0.99999
"693","GOC082","GOC",NA,"K = 2",4,"Cluster2",0.99999
"694","GOC086","GOC",NA,"K = 2",4,"Cluster2",0.99999
"695","GOC091","GOC",NA,"K = 2",4,"Cluster2",0.99999
"696","GOC100","GOC",NA,"K = 2",4,"Cluster2",0.99999
"697","GOC111","GOC",NA,"K = 2",4,"Cluster2",0.99999
"698","GOC112","GOC",NA,"K = 2",4,"Cluster2",0.99999
"699","GOC116","GOC",NA,"K = 2",4,"Cluster2",0.99999
"700","GOC125","GOC",NA,"K = 2",4,"Cluster2",0.99999
"701","ENPAK19","ENP","AK","K = 2",5,"Cluster2",1e-05
"702","ENPAK20","ENP","AK","K = 2",5,"Cluster2",1e-05
"703","ENPAK21","ENP","AK","K = 2",5,"Cluster2",0.006174
"704","ENPAK22","ENP","AK","K = 2",5,"Cluster2",0.009788
"705","ENPAK23","ENP","AK","K = 2",5,"Cluster2",1e-05
"706","ENPAK24","ENP","AK","K = 2",5,"Cluster2",0.002644
"707","ENPAK25","ENP","AK","K = 2",5,"Cluster2",1e-05
"708","ENPAK26","ENP","AK","K = 2",5,"Cluster2",1e-05
"709","ENPAK27","ENP","AK","K = 2",5,"Cluster2",1e-05
"710","ENPAK28","ENP","AK","K = 2",5,"Cluster2",0.00917
"711","ENPAK29","ENP","AK","K = 2",5,"Cluster2",0.000395
"712","ENPAK30","ENP","AK","K = 2",5,"Cluster2",1e-05
"713","ENPBC16","ENP","BC","K = 2",5,"Cluster2",0.008168
"714","ENPBC17","ENP","BC","K = 2",5,"Cluster2",0.010786
"715","ENPBC18","ENP","BC","K = 2",5,"Cluster2",1e-05
"716","ENPCA01","ENP","CA","K = 2",5,"Cluster2",0.25925
"717","ENPCA02","ENP","CA","K = 2",5,"Cluster2",0.010476
"718","ENPCA03","ENP","CA","K = 2",5,"Cluster2",1e-05
"719","ENPCA04","ENP","CA","K = 2",5,"Cluster2",0.060502
"720","ENPCA05","ENP","CA","K = 2",5,"Cluster2",0.067734
"721","ENPCA06","ENP","CA","K = 2",5,"Cluster2",1e-05
"722","ENPCA07","ENP","CA","K = 2",5,"Cluster2",0.00432
"723","ENPCA08","ENP","CA","K = 2",5,"Cluster2",0.014709
"724","ENPCA09","ENP","CA","K = 2",5,"Cluster2",0.478686
"725","ENPOR10","ENP","OR","K = 2",5,"Cluster2",0.004834
"726","ENPOR11","ENP","OR","K = 2",5,"Cluster2",0.011845
"727","ENPOR12","ENP","OR","K = 2",5,"Cluster2",1e-05
"728","ENPOR13","ENP","OR","K = 2",5,"Cluster2",1e-05
"729","ENPWA14","ENP","WA","K = 2",5,"Cluster2",1e-05
"730","ENPWA15","ENP","WA","K = 2",5,"Cluster2",0.008722
"731","GOC002","GOC",NA,"K = 2",5,"Cluster2",0.99999
"732","GOC006","GOC",NA,"K = 2",5,"Cluster2",0.99999
"733","GOC010","GOC",NA,"K = 2",5,"Cluster2",0.468764
"734","GOC025","GOC",NA,"K = 2",5,"Cluster2",0.99999
"735","GOC038","GOC",NA,"K = 2",5,"Cluster2",0.99999
"736","GOC050","GOC",NA,"K = 2",5,"Cluster2",0.99999
"737","GOC053","GOC",NA,"K = 2",5,"Cluster2",0.99999
"738","GOC063","GOC",NA,"K = 2",5,"Cluster2",0.99999
"739","GOC068","GOC",NA,"K = 2",5,"Cluster2",0.99999
"740","GOC071","GOC",NA,"K = 2",5,"Cluster2",0.99999
"741","GOC077","GOC",NA,"K = 2",5,"Cluster2",0.99999
"742","GOC080","GOC",NA,"K = 2",5,"Cluster2",0.99999
"743","GOC082","GOC",NA,"K = 2",5,"Cluster2",0.99999
"744","GOC086","GOC",NA,"K = 2",5,"Cluster2",0.99999
"745","GOC091","GOC",NA,"K = 2",5,"Cluster2",0.99999
"746","GOC100","GOC",NA,"K = 2",5,"Cluster2",0.99999
"747","GOC111","GOC",NA,"K = 2",5,"Cluster2",0.99999
"748","GOC112","GOC",NA,"K = 2",5,"Cluster2",0.99999
"749","GOC116","GOC",NA,"K = 2",5,"Cluster2",0.99999
"750","GOC125","GOC",NA,"K = 2",5,"Cluster2",0.99999
"751","ENPAK19","ENP","AK","K = 2",6,"Cluster2",0.99999
"752","ENPAK20","ENP","AK","K = 2",6,"Cluster2",0.99999
"753","ENPAK21","ENP","AK","K = 2",6,"Cluster2",0.993827
"754","ENPAK22","ENP","AK","K = 2",6,"Cluster2",0.990212
"755","ENPAK23","ENP","AK","K = 2",6,"Cluster2",0.99999
"756","ENPAK24","ENP","AK","K = 2",6,"Cluster2",0.997355
"757","ENPAK25","ENP","AK","K = 2",6,"Cluster2",0.99999
"758","ENPAK26","ENP","AK","K = 2",6,"Cluster2",0.99999
"759","ENPAK27","ENP","AK","K = 2",6,"Cluster2",0.99999
"760","ENPAK28","ENP","AK","K = 2",6,"Cluster2",0.990829
"761","ENPAK29","ENP","AK","K = 2",6,"Cluster2",0.999605
"762","ENPAK30","ENP","AK","K = 2",6,"Cluster2",0.99999
"763","ENPBC16","ENP","BC","K = 2",6,"Cluster2",0.991832
"764","ENPBC17","ENP","BC","K = 2",6,"Cluster2",0.989214
"765","ENPBC18","ENP","BC","K = 2",6,"Cluster2",0.99999
"766","ENPCA01","ENP","CA","K = 2",6,"Cluster2",0.74075
"767","ENPCA02","ENP","CA","K = 2",6,"Cluster2",0.989523
"768","ENPCA03","ENP","CA","K = 2",6,"Cluster2",0.99999
"769","ENPCA04","ENP","CA","K = 2",6,"Cluster2",0.939497
"770","ENPCA05","ENP","CA","K = 2",6,"Cluster2",0.932266
"771","ENPCA06","ENP","CA","K = 2",6,"Cluster2",0.99999
"772","ENPCA07","ENP","CA","K = 2",6,"Cluster2",0.99568
"773","ENPCA08","ENP","CA","K = 2",6,"Cluster2",0.98529
"774","ENPCA09","ENP","CA","K = 2",6,"Cluster2",0.521314
"775","ENPOR10","ENP","OR","K = 2",6,"Cluster2",0.995166
"776","ENPOR11","ENP","OR","K = 2",6,"Cluster2",0.988155
"777","ENPOR12","ENP","OR","K = 2",6,"Cluster2",0.99999
"778","ENPOR13","ENP","OR","K = 2",6,"Cluster2",0.99999
"779","ENPWA14","ENP","WA","K = 2",6,"Cluster2",0.99999
"780","ENPWA15","ENP","WA","K = 2",6,"Cluster2",0.991281
"781","GOC002","GOC",NA,"K = 2",6,"Cluster2",1e-05
"782","GOC006","GOC",NA,"K = 2",6,"Cluster2",1e-05
"783","GOC010","GOC",NA,"K = 2",6,"Cluster2",0.531236
