time_kyr,RSL_95low_m,RSL_95high_m,RSL_Pmax_m,RSL_Pmax95high_m,RSL_Pmax95low_m
432.5,-124.95,-92.245,-112.749,-109.653,-115.845
432.625,-125.481,-94.561,-113.163,-110.059,-116.266
432.75,-126.279,-96.56,-113.706,-110.617,-116.795
432.875,-126.591,-99.446,-114.326,-111.247,-117.405
433,-126.155,-101.485,-114.924,-111.852,-117.996
433.125,-125.972,-102.358,-115.387,-112.319,-118.455
433.25,-125.933,-103.299,-115.661,-112.596,-118.725
433.375,-125.662,-103.239,-115.761,-112.698,-118.823
433.5,-125.502,-104.179,-115.752,-112.692,-118.813
433.625,-125.526,-104.331,-115.734,-112.674,-118.793
433.75,-125.808,-103.778,-115.814,-112.755,-118.874
433.875,-125.954,-103.263,-116.004,-112.944,-119.063
434,-127.09,-103.472,-116.189,-113.13,-119.248
434.125,-126.996,-103.598,-116.291,-113.233,-119.35
434.25,-126.569,-104.63,-116.325,-113.268,-119.383
434.375,-126.665,-104.591,-116.332,-113.276,-119.388
434.5,-126.718,-104.263,-116.333,-113.278,-119.388
434.625,-126.568,-104.789,-116.333,-113.28,-119.387
434.75,-126.454,-104.96,-116.333,-113.281,-119.386
434.875,-126.235,-105.033,-116.333,-113.279,-119.387
435,-126.066,-104.993,-116.333,-113.28,-119.387
435.125,-125.557,-104.458,-116.333,-113.28,-119.386
435.25,-125.81,-104.601,-116.333,-113.28,-119.387
435.375,-125.56,-104.766,-116.333,-113.279,-119.388
435.5,-124.651,-104.672,-116.333,-113.28,-119.387
435.625,-124.812,-104.45,-116.333,-113.28,-119.386
435.75,-124.761,-104.318,-116.332,-113.279,-119.385
435.875,-124.984,-104.215,-116.325,-113.272,-119.378
436,-125.108,-103.77,-116.29,-113.237,-119.344
436.125,-124.543,-103.678,-116.182,-113.129,-119.235
436.25,-124.74,-102.995,-115.968,-112.914,-119.021
436.375,-124.428,-102.744,-115.699,-112.646,-118.752
436.5,-124.103,-102.574,-115.484,-112.431,-118.537
436.625,-123.975,-102.293,-115.368,-112.314,-118.422
436.75,-124.031,-102.234,-115.298,-112.244,-118.353
436.875,-124.474,-102.17,-115.182,-112.128,-118.237
437,-124.28,-102.024,-114.96,-111.905,-118.015
437.125,-123.822,-102.244,-114.656,-111.601,-117.711
437.25,-123.496,-102.257,-114.334,-111.279,-117.389
437.375,-123.311,-102.052,-114.018,-110.962,-117.073
437.5,-123.47,-102.252,-113.742,-110.686,-116.797
437.625,-123.543,-102.846,-113.594,-110.539,-116.649
437.75,-123.804,-102.685,-113.591,-110.535,-116.646
437.875,-123.406,-102.699,-113.61,-110.554,-116.666
438,-123.648,-102.286,-113.548,-110.491,-116.604
438.125,-123.095,-102.528,-113.434,-110.377,-116.491
438.25,-123.381,-102.291,-113.325,-110.268,-116.383
438.375,-123.223,-101.92,-113.188,-110.13,-116.247
438.5,-123.52,-101.594,-112.961,-109.901,-116.02
438.625,-123.734,-101.44,-112.656,-109.595,-115.717
438.75,-123.939,-101.664,-112.333,-109.272,-115.394
438.875,-123.738,-101.225,-112.01,-108.949,-115.07
439,-123.332,-100.815,-111.699,-108.638,-114.76
439.125,-123.1,-100.052,-111.443,-108.38,-114.505
439.25,-122.88,-99.755,-111.225,-108.162,-114.288
439.375,-123.14,-99.597,-110.976,-107.914,-114.038
439.5,-122.519,-99.133,-110.699,-107.637,-113.761
439.625,-122.556,-98.669,-110.477,-107.415,-113.538
439.75,-122.474,-98.231,-110.333,-107.272,-113.394
439.875,-121.268,-98.007,-110.189,-107.129,-113.25
440,-120.87,-98.154,-109.961,-106.901,-113.021
440.125,-120.685,-97.779,-109.655,-106.596,-112.715
440.25,-120.312,-97.067,-109.326,-106.267,-112.385
440.375,-119.849,-96.874,-108.975,-105.916,-112.033
440.5,-119.01,-96.461,-108.591,-105.532,-111.649
440.625,-119.379,-96.444,-108.229,-105.17,-111.289
440.75,-118.447,-96.203,-107.964,-104.905,-111.023
440.875,-118.34,-95.451,-107.804,-104.745,-110.864
441,-118.455,-95.694,-107.742,-104.682,-110.801
441.125,-117.713,-95.986,-107.807,-104.749,-110.866
441.25,-117.319,-96.23,-107.961,-104.902,-111.019
441.375,-117.349,-96.544,-108.037,-104.98,-111.094
441.5,-117.063,-96.075,-107.917,-104.86,-110.974
441.625,-116.914,-95.655,-107.639,-104.583,-110.695
441.75,-116.697,-95.777,-107.282,-104.227,-110.338
441.875,-116.604,-95.641,-106.825,-103.77,-109.879
442,-116.285,-95.684,-106.233,-103.178,-109.288
442.125,-116.081,-96.057,-105.637,-102.583,-108.691
442.25,-116.04,-96.092,-105.259,-102.205,-108.313
442.375,-115.661,-95.652,-105.17,-102.116,-108.224
442.5,-115.429,-94.939,-105.234,-102.181,-108.287
442.625,-115.468,-94.701,-105.3,-102.247,-108.353
442.75,-115.533,-95.015,-105.326,-102.273,-108.379
442.875,-115.595,-94.938,-105.332,-102.279,-108.386
443,-115.431,-94.459,-105.333,-102.28,-108.387
443.125,-115.356,-94.09,-105.333,-102.28,-108.387
443.25,-115.329,-93.69,-105.334,-102.281,-108.387
443.375,-115.576,-93.635,-105.341,-102.288,-108.395
443.5,-115.471,-92.71,-105.376,-102.322,-108.43
443.625,-115.634,-93.191,-105.485,-102.43,-108.539
443.75,-115.972,-92.986,-105.699,-102.645,-108.753
443.875,-116.02,-92.918,-105.968,-102.913,-109.023
444,-116.019,-93.573,-106.183,-103.128,-109.238
444.125,-116.045,-94.569,-106.299,-103.244,-109.353
444.25,-115.774,-95.012,-106.368,-103.314,-109.422
444.375,-115.906,-95.501,-106.484,-103.429,-109.538
444.5,-116.547,-96.448,-106.699,-103.645,-109.753
444.625,-116.72,-96.657,-106.969,-103.916,-110.021
444.75,-116.756,-96.739,-107.19,-104.138,-110.243
444.875,-117.038,-96.803,-107.332,-104.281,-110.384
445,-116.892,-97,-107.469,-104.416,-110.522
445.125,-117.238,-97.119,-107.663,-104.609,-110.717
445.25,-117.52,-97.291,-107.859,-104.805,-110.914
445.375,-118.291,-97.112,-107.968,-104.913,-111.023
445.5,-118.55,-97.274,-108.022,-104.966,-111.077
445.625,-118.65,-97.624,-108.111,-105.055,-111.167
445.75,-119.045,-98.258,-108.224,-105.168,-111.28
445.875,-119.033,-98.218,-108.298,-105.243,-111.354
446,-118.86,-98.11,-108.326,-105.272,-111.381
446.125,-119.049,-98.392,-108.333,-105.278,-111.389
446.25,-119.217,-98.223,-108.341,-105.286,-111.397
446.375,-119.625,-98.175,-108.377,-105.322,-111.432
446.5,-119.544,-98.241,-108.493,-105.437,-111.548
446.625,-119.466,-98.632,-108.742,-105.687,-111.796
446.75,-119.465,-98.74,-109.119,-106.065,-112.173
446.875,-119.848,-98.66,-109.548,-106.493,-112.603
447,-120.057,-99.137,-109.925,-106.87,-112.98
447.125,-120.098,-99.017,-110.174,-107.119,-113.229
447.25,-120.542,-99.399,-110.29,-107.235,-113.346
447.375,-120.51,-99.506,-110.333,-107.278,-113.388
447.5,-120.587,-99.971,-110.375,-107.321,-113.43
447.625,-120.914,-99.692,-110.485,-107.429,-113.54
447.75,-120.8,-100.114,-110.7,-107.645,-113.755
447.875,-121.054,-100.522,-110.976,-107.921,-114.031
448,-121.074,-100.956,-111.225,-108.17,-114.28
448.125,-120.983,-101.026,-111.442,-108.387,-114.497
448.25,-121.482,-101.4,-111.691,-108.636,-114.745
448.375,-122.265,-101.659,-111.967,-108.912,-115.022
448.5,-122.556,-102.478,-112.182,-109.127,-115.237
448.625,-123.244,-102.489,-112.29,-109.235,-115.346
448.75,-123.711,-102.425,-112.325,-109.27,-115.381
448.875,-124.167,-102.739,-112.333,-109.277,-115.389
449,-124.274,-103.068,-112.341,-109.285,-115.397
449.125,-124.808,-102.917,-112.376,-109.32,-115.433
449.25,-124.721,-103.049,-112.485,-109.428,-115.541
449.375,-125.438,-103.022,-112.699,-109.642,-115.756
449.5,-125.739,-102.771,-112.969,-109.911,-116.027
449.625,-125.763,-102.511,-113.191,-110.133,-116.249
449.75,-125.518,-101.481,-113.341,-110.282,-116.401
449.875,-125.376,-101.625,-113.519,-110.459,-116.58
450,-125.401,-101.952,-113.849,-110.788,-116.91
450.125,-125.474,-102.352,-114.333,-111.272,-117.394
450.25,-125.242,-103.148,-114.816,-111.756,-117.877
450.375,-125.863,-103.422,-115.138,-112.079,-118.198
450.5,-125.952,-103.586,-115.274,-112.215,-118.334
450.625,-125.038,-103.964,-115.282,-112.224,-118.341
450.75,-125.164,-104.333,-115.189,-112.13,-118.248
450.875,-125.446,-104.457,-115.012,-111.952,-118.071
451,-125.484,-104.45,-114.858,-111.798,-117.918
451.125,-125.761,-104.291,-114.893,-111.833,-117.953
451.25,-126.14,-104.169,-115.162,-112.102,-118.222
451.375,-126.838,-104.345,-115.555,-112.495,-118.615
451.5,-126.424,-104.725,-115.918,-112.858,-118.978
451.625,-126.6,-104.617,-116.13,-113.07,-119.191
451.75,-127.044,-104.996,-116.131,-113.07,-119.192
451.875,-127.262,-104.889,-115.926,-112.865,-118.987
452,-126.885,-104.933,-115.597,-112.536,-118.658
452.125,-126.518,-104.465,-115.306,-112.244,-118.368
452.25,-126.901,-104.731,-115.224,-112.162,-118.285
452.375,-126.87,-104.506,-115.383,-112.323,-118.444
452.5,-126.629,-104.425,-115.638,-112.58,-118.697
452.625,-126.113,-104.448,-115.836,-112.778,-118.893
452.75,-126.694,-105.013,-115.918,-112.86,-118.976
452.875,-126.086,-104.776,-115.85,-112.792,-118.909
453,-125.846,-104.688,-115.663,-112.605,-118.721
453.125,-126.054,-104.61,-115.477,-112.419,-118.536
453.25,-125.419,-104.185,-115.376,-112.319,-118.433
453.375,-125.656,-103.46,-115.347,-112.291,-118.404
453.5,-125.453,-104.064,-115.36,-112.303,-118.417
453.625,-126.005,-103.826,-115.391,-112.334,-118.448
453.75,-125.485,-104.229,-115.354,-112.297,-118.41
453.875,-125.79,-103.762,-115.086,-112.028,-118.143
454,-125.767,-103.769,-114.548,-111.491,-117.605
454.125,-125.43,-103.001,-113.958,-110.9,-117.017
454.25,-125.487,-102.153,-113.561,-110.501,-116.621
454.375,-125.243,-101.853,-113.384,-110.325,-116.444
454.5,-124.735,-102.06,-113.309,-110.251,-116.368
454.625,-124.716,-103.089,-113.233,-110.176,-116.291
454.75,-124.127,-103.717,-113.155,-110.1,-116.21
454.875,-123.392,-103.356,-113.179,-110.125,-116.233
455,-123.503,-102.969,-113.359,-110.305,-116.413
455.125,-123.942,-103.016,-113.555,-110.499,-116.611
455.25,-124.251,-102.744,-113.565,-110.508,-116.622
455.375,-124.456,-102.353,-113.358,-110.298,-116.418
455.5,-125.054,-101.628,-113.183,-110.121,-116.244
455.625,-124.53,-101.014,-113.396,-110.333,-116.459
455.75,-125.043,-100.557,-113.938,-110.872,-117.003
455.875,-124.594,-100.086,-114.224,-111.158,-117.291
456,-124.173,-100.395,-113.86,-110.794,-116.926
456.125,-123.419,-99.732,-113.122,-110.056,-116.187
456.25,-122.824,-99.504,-112.525,-109.459,-115.591
456.375,-122.656,-99.927,-112.194,-109.128,-115.26
456.5,-122.598,-99.87,-111.915,-108.849,-114.981
456.625,-123.265,-99.574,-111.551,-108.484,-114.617
456.75,-123.378,-98.484,-111.152,-108.084,-114.22
456.875,-123.636,-98.29,-110.842,-107.772,-113.911
457,-124.153,-98.645,-110.664,-107.593,-113.736
457.125,-124.267,-98.351,-110.496,-107.425,-113.567
457.25,-123.34,-98.319,-110.197,-107.127,-113.267
457.375,-122.641,-98.505,-109.842,-106.775,-112.908
457.5,-122.389,-97.641,-109.619,-106.552,-112.686
457.625,-122.184,-96.805,-109.546,-106.477,-112.614
457.75,-122.57,-96.228,-109.409,-106.338,-112.48
457.875,-122.119,-96.154,-108.988,-105.917,-112.059
458,-121.807,-95.929,-108.282,-105.211,-111.352
458.125,-121.009,-95.312,-107.469,-104.395,-110.543
458.25,-121.267,-95.212,-106.714,-103.64,-109.787
458.375,-120.926,-94.088,-106.062,-102.987,-109.136
458.5,-120.413,-94.582,-105.529,-102.454,-108.603
458.625,-119.964,-94.837,-105.182,-102.11,-108.254
458.75,-119.794,-94.217,-105.011,-101.94,-108.082
458.875,-119.552,-94.488,-104.86,-101.79,-107.929
459,-118.43,-94.425,-104.622,-101.556,-107.688
459.125,-118.253,-94.341,-104.326,-101.263,-107.39
459.25,-117.172,-94.225,-104.01,-100.947,-107.072
459.375,-116.606,-93.287,-103.707,-100.645,-106.769
459.5,-116.206,-92.015,-103.485,-100.422,-106.547
459.625,-117.052,-92.667,-103.369,-100.304,-106.434
459.75,-115.954,-91.151,-103.306,-100.24,-106.371
459.875,-115.766,-91.261,-103.218,-100.152,-106.284
460,-115.185,-91.644,-103.076,-100.011,-106.141
460.125,-115.857,-92.406,-102.913,-99.848,-105.978
460.25,-114.904,-91.791,-102.753,-99.69,-105.815
460.375,-115.571,-90.264,-102.582,-99.519,-105.646
460.5,-114.445,-89.802,-102.407,-99.343,-105.471
460.625,-114.153,-89.708,-102.217,-99.154,-105.28
460.75,-113.912,-89.101,-101.967,-98.903,-105.031
460.875,-112.853,-88.811,-101.657,-98.594,-104.72
461,-112.134,-88.066,-101.333,-98.266,-104.4
461.125,-112.879,-87.672,-101.01,-97.94,-104.079
461.25,-111.865,-86.801,-100.699,-97.63,-103.768
461.375,-111.299,-86.932,-100.444,-97.377,-103.51
461.5,-110.742,-87.111,-100.232,-97.165,-103.299
461.625,-110.776,-86.481,-100.01,-96.942,-103.078
461.75,-111.146,-85.938,-99.799,-96.731,-102.868
461.875,-109.797,-85.936,-99.648,-96.579,-102.717
462,-110.174,-85.193,-99.451,-96.378,-102.524
462.125,-109.85,-83.499,-99.038,-95.961,-102.115
462.25,-110.204,-82.773,-98.434,-95.35,-101.518
462.375,-111.609,-81.798,-97.834,-94.746,-100.922
462.5,-110.214,-81.494,-97.34,-94.255,-100.426
462.625,-111.457,-82.124,-96.868,-93.783,-99.954
462.75,-109.923,-81.988,-96.342,-93.257,-99.428
462.875,-110.402,-81.232,-95.847,-92.758,-98.937
463,-109.657,-80.404,-95.497,-92.405,-98.589
463.125,-109.938,-79.66,-95.23,-92.132,-98.328
463.25,-110.595,-78.721,-94.83,-91.728,-97.933
463.375,-110.26,-79.356,-94.21,-91.107,-97.314
463.5,-110.616,-78.297,-93.642,-90.536,-96.748
463.625,-111.152,-79.572,-93.454,-90.35,-96.558
463.75,-109.491,-79.628,-93.562,-90.462,-96.663
463.875,-107.976,-78.934,-93.614,-90.518,-96.71
464,-107.136,-78.413,-93.347,-90.253,-96.441
464.125,-106.326,-78.489,-92.671,-89.582,-95.76
464.25,-108.217,-78.454,-91.741,-88.65,-94.831
464.375,-108.235,-78.567,-90.933,-87.842,-94.023
464.5,-108.127,-78.255,-90.535,-87.445,-93.625
464.625,-107.187,-77.371,-90.501,-87.41,-93.593
464.75,-106.382,-77.201,-90.581,-87.495,-93.668
464.875,-105.605,-76.991,-90.543,-87.461,-93.625
465,-106.128,-77.218,-90.217,-87.132,-93.302
465.125,-105.422,-75.823,-89.678,-86.591,-92.765
465.25,-104.979,-75.677,-89.293,-86.207,-92.38
465.375,-104.988,-75.458,-89.236,-86.144,-92.328
465.5,-102.984,-74.86,-89.303,-86.217,-92.389
465.625,-102.751,-74.733,-89.354,-86.268,-92.44
465.75,-103.147,-75.93,-89.46,-86.376,-92.544
465.875,-104.515,-75.682,-89.587,-86.502,-92.672
466,-102.688,-76.351,-89.555,-86.474,-92.636
466.125,-103.639,-75.178,-89.264,-86.182,-92.345
466.25,-102.279,-76.139,-88.827,-85.754,-91.901
466.375,-100.777,-76.017,-88.477,-85.402,-91.551
466.5,-100.264,-74.216,-88.259,-85.184,-91.334
466.625,-102.284,-74.368,-88.075,-84.993,-91.157
466.75,-101.319,-74.277,-88.05,-84.972,-91.128
466.875,-102.689,-75.43,-88.371,-85.288,-91.454
467,-102.328,-75.157,-88.854,-85.772,-91.936
467.125,-101.409,-74.758,-89.118,-86.039,-92.197
467.25,-101.744,-74.682,-89.038,-85.96,-92.115
467.375,-101.867,-73.254,-88.758,-85.674,-91.842
467.5,-101.461,-72.558,-88.481,-85.395,-91.568
467.625,-101.87,-73.102,-88.418,-85.328,-91.508
467.75,-102.228,-74.025,-88.648,-85.562,-91.734
467.875,-102.751,-71.552,-88.958,-85.867,-92.05
468,-101.789,-72.83,-89.076,-85.993,-92.159
468.125,-100.765,-72.909,-88.939,-85.849,-92.029
468.25,-102.034,-73.012,-88.659,-85.565,-91.753
468.375,-101.175,-70.379,-88.359,-85.265,-91.453
468.5,-101.346,-72.004,-88.09,-85.001,-91.18
468.625,-101.081,-72.433,-87.899,-84.804,-90.994
468.75,-102.78,-70.279,-87.908,-84.8,-91.015
468.875,-101.266,-69.374,-88.13,-85.028,-91.231
469,-101.497,-69.751,-88.247,-85.143,-91.352
469.125,-100.501,-70.001,-88.036,-84.931,-91.141
469.25,-101.318,-68.532,-87.777,-84.665,-90.888
469.375,-100.562,-69.306,-87.658,-84.546,-90.77
469.5,-100.779,-66.247,-87.425,-84.307,-90.543
469.625,-101.602,-65.897,-86.894,-83.781,-90.007
469.75,-101.036,-63.944,-86.207,-83.08,-89.334
469.875,-100.183,-62.811,-85.653,-82.532,-88.773
470,-100.505,-62.292,-85.34,-82.216,-88.464
470.125,-100.326,-60.634,-85.05,-81.917,-88.183
470.25,-99.583,-63.145,-84.568,-81.442,-87.693
470.375,-98.417,-59.724,-83.984,-80.847,-87.12
470.5,-99.239,-60.095,-83.501,-80.365,-86.637
470.625,-98.387,-60.739,-83.229,-80.092,-86.366
470.75,-99.137,-60.207,-83.084,-79.944,-86.223
470.875,-98.67,-58.888,-82.781,-79.647,-85.916
471,-95.609,-57.524,-82.17,-79.025,-85.314
471.125,-97.996,-58.836,-81.478,-78.333,-84.622
471.25,-94.074,-56.468,-81.101,-77.967,-84.236
471.375,-95.293,-59.049,-81.155,-78.024,-84.285
471.5,-95.536,-55.865,-81.312,-78.174,-84.449
471.625,-93.863,-58.221,-81.196,-78.068,-84.324
471.75,-93.876,-56.463,-80.784,-77.639,-83.929
471.875,-94.599,-56.329,-80.332,-77.184,-83.481
472,-95.81,-56.66,-79.971,-76.829,-83.112
472.125,-93.205,-57.435,-79.501,-76.356,-82.646
472.25,-93.275,-56.055,-78.886,-75.751,-82.021
472.375,-91.332,-55.497,-78.538,-75.403,-81.672
472.5,-91.799,-55.694,-78.667,-75.53,-81.804
472.625,-92.63,-56.036,-79.008,-75.877,-82.139
472.75,-91.402,-54.889,-79.301,-76.168,-82.434
472.875,-92.418,-54.443,-79.432,-76.29,-82.574
473,-91.251,-55.694,-79.346,-76.208,-82.484
473.125,-90.986,-54.445,-79.036,-75.888,-82.183
473.25,-92.154,-53.05,-78.464,-75.305,-81.623
473.375,-90.485,-55.229,-77.674,-74.535,-80.812
473.5,-90.158,-53.424,-76.921,-73.777,-80.064
473.625,-91.015,-51.557,-76.63,-73.476,-79.784
473.75,-91.397,-55.12,-77.081,-73.933,-80.229
473.875,-90.517,-55.76,-77.852,-74.722,-80.981
474,-89.984,-54.956,-78.201,-75.07,-81.333
474.125,-90.46,-52.065,-77.979,-74.834,-81.123
474.25,-89.651,-52.88,-77.423,-74.278,-80.567
474.375,-90.594,-51.253,-76.675,-73.532,-79.817
474.5,-89.296,-52.751,-75.962,-72.828,-79.095
474.625,-89.346,-51.306,-75.56,-72.421,-78.699
474.75,-88.933,-52.057,-75.364,-72.225,-78.503
474.875,-89.053,-53.1,-74.99,-71.854,-78.126
475,-90.484,-51.645,-74.367,-71.226,-77.509
475.125,-88.619,-49.516,-73.84,-70.695,-76.985
475.25,-87.963,-51.405,-73.684,-70.547,-76.82
475.375,-89.241,-51.763,-73.879,-70.74,-77.018
475.5,-90.529,-49.534,-74.273,-71.118,-77.427
475.625,-88.691,-47.679,-74.648,-71.493,-77.803
475.75,-89.421,-51.382,-74.62,-71.469,-77.772
475.875,-88.778,-47.852,-73.925,-70.771,-77.08
476,-89.162,-48.894,-72.873,-69.721,-76.025
476.125,-90.194,-49.987,-72.03,-68.877,-75.183
476.25,-88.983,-49.699,-71.662,-68.503,-74.822
476.375,-88.086,-51.223,-71.632,-68.486,-74.779
476.5,-89.438,-47.736,-71.591,-68.416,-74.765
476.625,-87.523,-46.51,-71.357,-68.191,-74.523
476.75,-87.899,-45.924,-70.923,-67.747,-74.1
476.875,-88.424,-41.134,-70.13,-66.941,-73.318
477,-84.997,-44.558,-68.897,-65.732,-72.063
477.125,-87.428,-42.136,-67.509,-64.307,-70.711
477.25,-88.711,-40.897,-66.352,-63.148,-69.557
477.375,-85.717,-38.002,-65.51,-62.306,-68.715
477.5,-86.297,-41.106,-64.756,-61.568,-67.944
477.625,-85.514,-36.562,-63.834,-60.622,-67.046
477.75,-86.769,-39.271,-62.716,-59.5,-65.931
477.875,-85.9,-37.599,-61.788,-58.568,-65.008
478,-85.055,-34.285,-61.501,-58.255,-64.746
478.125,-83.302,-34.041,-61.704,-58.477,-64.93
478.25,-83.575,-32.687,-61.816,-58.579,-65.053
478.375,-81.988,-34.227,-61.424,-58.206,-64.643
478.5,-82.375,-29.606,-60.487,-57.259,-63.715
478.625,-83.444,-27.28,-59.23,-55.974,-62.486
478.75,-83.725,-28.448,-57.749,-54.492,-61.006
478.875,-80.818,-26.455,-55.859,-52.625,-59.093
479,-80.128,-24.173,-53.888,-50.634,-57.143
479.125,-78.102,-27.153,-52.87,-49.631,-56.109
479.25,-78.807,-21.678,-53.12,-49.845,-56.394
479.375,-75.111,-25.79,-53.738,-50.51,-56.967
479.5,-78.106,-23.786,-53.796,-50.551,-57.042
479.625,-74.225,-22.081,-52.988,-49.751,-56.225
479.75,-74.893,-20.941,-51.438,-48.189,-54.687
479.875,-74.738,-19.188,-49.469,-46.207,-52.73
480,-75.893,-21.138,-47.505,-44.261,-50.75
480.125,-70.852,-17.261,-46.003,-42.737,-49.27
480.25,-69.557,-15.717,-44.977,-41.726,-48.227
480.375,-68.75,-15.649,-44.109,-40.845,-47.373
480.5,-70.144,-14.999,-43.495,-40.247,-46.743
480.625,-67.965,-16.841,-43.206,-39.958,-46.453
480.75,-68.893,-13.492,-42.776,-39.521,-46.032
480.875,-66.192,-12.538,-41.749,-38.506,-44.993
481,-65.278,-13.056,-39.957,-36.713,-43.2
481.125,-64.692,-11.656,-37.653,-34.409,-40.896
481.25,-62.082,-9.261,-35.677,-32.425,-38.929
481.375,-60.59,-8.009,-34.827,-31.59,-38.063
481.5,-65.906,-8.318,-35.104,-31.849,-38.359
481.625,-58.494,-5.832,-35.746,-32.494,-38.997
481.75,-61.317,-7.153,-35.873,-32.614,-39.133
481.875,-61.467,-7.046,-35.362,-32.101,-38.623
482,-55.745,-4.36,-34.843,-31.604,-38.083
482.125,-56.799,-5.076,-34.571,-31.342,-37.799
482.25,-57.187,-4.628,-34.104,-30.87,-37.338
482.375,-52.107,-6.863,-33.105,-29.903,-36.307
482.5,-54.58,-4.695,-31.595,-28.368,-34.822
482.625,-54.507,-5.025,-29.864,-26.642,-33.086
482.75,-51.015,-0.199,-28.376,-25.159,-31.594
482.875,-50.739,-1.293,-27.556,-24.335,-30.777
483,-50.475,-2.269,-27.541,-24.326,-30.756
483.125,-51.049,-2.507,-27.657,-24.443,-30.872
483.25,-47.888,1.534,-26.862,-23.653,-30.07
483.375,-51.378,-0.943,-25.285,-22.076,-28.493
483.5,-47.676,-0.808,-24.157,-20.973,-27.341
483.625,-51.025,-1.858,-24.072,-20.865,-27.279
483.75,-47.058,-1.499,-24.412,-21.215,-27.609
483.875,-46.161,-2.85,-24.451,-21.266,-27.637
484,-46.955,-2.002,-24.109,-20.929,-27.288
484.125,-43.261,-0.667,-23.517,-20.341,-26.693
484.25,-43.17,-0.132,-22.616,-19.449,-25.784
484.375,-45.035,-1.599,-21.529,-18.361,-24.698
484.5,-43.247,-1.238,-20.621,-17.457,-23.786
484.625,-44.196,-3.227,-20.043,-16.878,-23.208
484.75,-44.589,1.429,-19.648,-16.456,-22.841
484.875,-44.54,-2.732,-19.307,-16.142,-22.472
485,-43.33,-1.447,-19.071,-15.906,-22.237
485.125,-44.492,0.287,-19.242,-16.061,-22.423
485.25,-46.923,0.661,-20.011,-16.823,-23.199
485.375,-46.789,-1.333,-20.905,-17.721,-24.089
485.5,-47.506,-3.172,-21.304,-18.118,-24.49
485.625,-46.559,-2.292,-21.134,-17.969,-24.3
485.75,-48.638,-3.805,-20.687,-17.496,-23.878
485.875,-46.99,-4.964,-20.434,-17.258,-23.61
486,-45.901,-5.527,-20.817,-17.644,-23.989
486.125,-47.268,-2.95,-21.913,-18.735,-25.09
486.25,-48.297,-4.603,-23.351,-20.168,-26.535
486.375,-48.169,-7.569,-24.576,-21.403,-27.749
486.5,-47.451,-8.016,-25.357,-22.196,-28.518
486.625,-47.266,-7.069,-25.911,-22.743,-29.079
486.75,-48.662,-7.399,-26.642,-23.474,-29.81
486.875,-48.274,-6.313,-27.871,-24.697,-31.045
487,-49.213,-6.276,-29.27,-26.089,-32.451
487.125,-49.217,-6.496,-30.074,-26.9,-33.248
487.25,-48.549,-8.32,-30.232,-27.072,-33.392
487.375,-48.295,-6.654,-30.288,-27.116,-33.461
487.5,-50.454,-8.252,-30.565,-27.4,-33.729
487.625,-50.683,-10.657,-31.229,-28.073,-34.384
487.75,-49.487,-9.912,-32.257,-29.1,-35.415
487.875,-50.168,-10.283,-33.179,-30.017,-36.342
488,-51.894,-10.534,-33.621,-30.455,-36.787
488.125,-53.208,-12.258,-33.897,-30.736,-37.057
